mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__scale_pos_weight,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__gamma,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.11226191520690917,0.007676891340326198,0.01071791648864746,0.0019085573324354253,1.0,2,1.0,0.01,100,7,0.01,0.1,0.6,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 100, 'clf__max_depth': 7, 'clf__learning_rate': 0.01, 'clf__gamma': 0.1, 'clf__colsample_bytree': 0.6}",0.5792628424207371,0.5834123972169513,0.5135957066189625,0.5696332154161236,0.583455522971652,0.5658719369288854,0.026619985223162546,22
0.2028334140777588,0.003904305088904252,0.013894367218017577,0.005145569125123093,1.0,1,1.0,0.01,200,5,0.01,0.5,1.0,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 200, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__gamma': 0.5, 'clf__colsample_bytree': 1.0}",0.5925916189074084,0.6042589078642209,0.5601669648181277,0.5474771923291752,0.5477761485826003,0.5704541665003064,0.023583416609746378,15
0.22370166778564454,0.00409390706251042,0.01239185333251953,0.0040088182209126735,0.8,1,1.0,0.01,300,5,0.01,0.1,0.6,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 300, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__gamma': 0.1, 'clf__colsample_bytree': 0.6}",0.6137546663862453,0.6091872232764074,0.534525939177102,0.5540867622416682,0.5938110948191594,0.5810731371801164,0.03135489061484701,7
0.2184652328491211,0.009032541788264237,0.018129491806030275,0.005270025190349157,0.8,2,1.0,0.1,200,7,0.1,0.0,0.6,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 200, 'clf__max_depth': 7, 'clf__learning_rate': 0.1, 'clf__gamma': 0, 'clf__colsample_bytree': 0.6}",0.5744781534255219,0.5507590132827325,0.5401311866428147,0.5761807236392975,0.5812866568914956,0.5645671467763724,0.01612715682981514,26
0.42454776763916013,0.02024567178270048,0.011310243606567382,0.0008953407991777192,0.8,2,2.0,0.1,300,7,0.1,0.0,1.0,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 2.0, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 300, 'clf__max_depth': 7, 'clf__learning_rate': 0.1, 'clf__gamma': 0, 'clf__colsample_bytree': 1.0}",0.5568116094431884,0.555450137044065,0.5494931425163984,0.5265313721839509,0.5233687683284457,0.5423310059032097,0.014438078550440938,49
0.17169547080993652,0.019154754048913477,0.008995532989501953,0.00045449488035885754,0.8,1,1.0,0.0,200,7,0.2,0.5,1.0,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0, 'clf__n_estimators': 200, 'clf__max_depth': 7, 'clf__learning_rate': 0.2, 'clf__gamma': 0.5, 'clf__colsample_bytree': 1.0}",0.5742678374257322,0.5492040902382458,0.5313655336911152,0.5392540184943835,0.5397421798631477,0.5467667319425249,0.014867640169907308,47
0.25140957832336425,0.00434489267530916,0.01091609001159668,0.002101661446820058,0.8,2,1.0,0.0,300,5,0.01,0.0,1.0,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0, 'clf__n_estimators': 300, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__gamma': 0, 'clf__colsample_bytree': 1.0}",0.6106787948893211,0.6174625764284208,0.5481216457960644,0.5454601874263018,0.5661351417399805,0.5775716692560178,0.0307135525507997,8
0.13495383262634278,0.005309862591905187,0.009705591201782226,0.0023629743888454345,0.8,2,2.0,0.01,100,7,0.01,0.5,1.0,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 2.0, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 100, 'clf__max_depth': 7, 'clf__learning_rate': 0.01, 'clf__gamma': 0.5, 'clf__colsample_bytree': 1.0}",0.5944844629055155,0.6085020029517183,0.5420989862850328,0.5340718674362316,0.5544354838709677,0.5667185606898932,0.029460500245275963,20
0.0776242733001709,0.0076070951425336875,0.0091766357421875,0.0007035460494327337,0.8,2,2.0,0.0,100,7,0.2,0.5,0.6,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 2.0, 'clf__reg_alpha': 0, 'clf__n_estimators': 100, 'clf__max_depth': 7, 'clf__learning_rate': 0.2, 'clf__gamma': 0.5, 'clf__colsample_bytree': 0.6}",0.5698774909301224,0.5606683533628506,0.535778175313059,0.565878483212313,0.582447458455523,0.5629299922547737,0.015363782069411802,29
0.13684568405151368,0.005498640856796298,0.011625003814697266,0.0021316612575172666,0.8,2,1.0,0.01,100,7,0.2,0.5,1.0,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 100, 'clf__max_depth': 7, 'clf__learning_rate': 0.2, 'clf__gamma': 0.5, 'clf__colsample_bytree': 1.0}",0.5782112624217888,0.5254585705249842,0.5554561717352414,0.550611307639794,0.5384591886608016,0.5496393001965221,0.01766827891883614,43
